path_image,path_subtimage,exist_subtimage,image,unit,tile,date,time,filter,exptime,path_ex_cat,path_ex_psf,path_final_cat,path_sub_cat,run_status,error_msg,path_sci_cat,path_subt_cat,exist_sci_cat,exist_subt_cat,n_original_sci,n_selected_sci,n_original_sub,n_selected_sub
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241113_010135_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241113_010135_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241113_010135_m450_300.com.fits,7DT02,T00138,20241113,10135,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241113_010135_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241113_010135_m450_300.com.subt.final.cat,True,True,791,682,67,44
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241114_004557_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241114_004557_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241114_004557_m450_300.com.fits,7DT02,T00138,20241114,4557,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241114_004557_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241114_004557_m450_300.com.subt.final.cat,True,True,806,690,76,35
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241115_035102_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241115_035102_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241115_035102_m450_300.com.fits,7DT02,T00138,20241115,35102,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241115_035102_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241115_035102_m450_300.com.subt.final.cat,True,True,676,582,72,43
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241116_023728_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241116_023728_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241116_023728_m450_300.com.fits,7DT02,T00138,20241116,23728,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241116_023728_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241116_023728_m450_300.com.subt.final.cat,True,True,702,609,70,33
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241117_013424_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241117_013424_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241117_013424_m450_300.com.fits,7DT02,T00138,20241117,13424,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241117_013424_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241117_013424_m450_300.com.subt.final.cat,True,True,790,679,57,36
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241118_011100_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241118_011100_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241118_011100_m450_300.com.fits,7DT02,T00138,20241118,11100,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241118_011100_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241118_011100_m450_300.com.subt.final.cat,True,True,1701,928,190,31
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241119_072238_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241119_072238_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241119_072238_m450_300.com.fits,7DT02,T00138,20241119,72238,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241119_072238_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241119_072238_m450_300.com.subt.final.cat,True,True,626,37,435,387
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241120_022556_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241120_022556_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241120_022556_m450_300.com.fits,7DT02,T00138,20241120,22556,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241120_022556_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241120_022556_m450_300.com.subt.final.cat,True,True,1513,935,184,35
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241121_012559_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241121_012559_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241121_012559_m450_300.com.fits,7DT02,T00138,20241121,12559,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241121_012559_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241121_012559_m450_300.com.subt.final.cat,True,True,1612,936,152,41
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241122_013512_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241122_013512_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241122_013512_m450_300.com.fits,7DT02,T00138,20241122,13512,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241122_013512_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241122_013512_m450_300.com.subt.final.cat,True,True,1555,951,194,36
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241123_011633_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241123_011633_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241123_011633_m450_300.com.fits,7DT02,T00138,20241123,11633,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241123_011633_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241123_011633_m450_300.com.subt.final.cat,True,True,1545,944,148,34
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241124_013625_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241124_013625_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241124_013625_m450_300.com.fits,7DT02,T00138,20241124,13625,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241124_013625_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241124_013625_m450_300.com.subt.final.cat,True,True,1520,950,137,36
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241125_021507_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241125_021507_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241125_021507_m450_300.com.fits,7DT02,T00138,20241125,21507,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241125_021507_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241125_021507_m450_300.com.subt.final.cat,True,True,1595,954,192,29
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241129_012311_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241129_012311_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241129_012311_m450_300.com.fits,7DT02,T00138,20241129,12311,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241129_012311_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241129_012311_m450_300.com.subt.final.cat,True,True,1594,953,181,38
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241130_012408_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241130_012408_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241130_012408_m450_300.com.fits,7DT02,T00138,20241130,12408,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241130_012408_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241130_012408_m450_300.com.subt.final.cat,True,True,1477,960,151,30
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241202_012614_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241202_012614_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241202_012614_m450_300.com.fits,7DT02,T00138,20241202,12614,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241202_012614_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241202_012614_m450_300.com.subt.final.cat,True,True,1186,930,92,36
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241203_012717_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241203_012717_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241203_012717_m450_300.com.fits,7DT02,T00138,20241203,12717,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241203_012717_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241203_012717_m450_300.com.subt.final.cat,True,True,1580,943,136,32
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241204_012938_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241204_012938_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241204_012938_m450_300.com.fits,7DT02,T00138,20241204,12938,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241204_012938_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241204_012938_m450_300.com.subt.final.cat,True,True,1518,944,125,28
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241205_053227_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241205_053227_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241205_053227_m450_300.com.fits,7DT02,T00138,20241205,53227,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241205_053227_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241205_053227_m450_300.com.subt.final.cat,True,True,1307,906,107,36
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241207_054732_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241207_054732_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241207_054732_m450_300.com.fits,7DT02,T00138,20241207,54732,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241207_054732_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241207_054732_m450_300.com.subt.final.cat,True,True,1420,904,150,27
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241208_013200_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241208_013200_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241208_013200_m450_300.com.fits,7DT02,T00138,20241208,13200,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241208_013200_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241208_013200_m450_300.com.subt.final.cat,True,True,1122,929,95,35
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241209_031807_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241209_031807_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241209_031807_m450_300.com.fits,7DT02,T00138,20241209,31807,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241209_031807_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241209_031807_m450_300.com.subt.final.cat,True,True,1036,880,72,37
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241210_013332_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241210_013332_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241210_013332_m450_300.com.fits,7DT02,T00138,20241210,13332,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241210_013332_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241210_013332_m450_300.com.subt.final.cat,True,True,1070,902,107,31
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241212_031824_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241212_031824_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241212_031824_m450_300.com.fits,7DT02,T00138,20241212,31824,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241212_031824_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241212_031824_m450_300.com.subt.final.cat,True,True,743,628,97,41
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241214_013751_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241214_013751_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241214_013751_m450_300.com.fits,7DT02,T00138,20241214,13751,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241214_013751_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241214_013751_m450_300.com.subt.final.cat,True,True,664,572,44,31
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241217_015027_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241217_015027_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241217_015027_m450_300.com.fits,7DT02,T00138,20241217,15027,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241217_015027_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241217_015027_m450_300.com.subt.final.cat,True,True,902,787,69,26
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241218_035730_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241218_035730_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241218_035730_m450_300.com.fits,7DT02,T00138,20241218,35730,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241218_035730_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241218_035730_m450_300.com.subt.final.cat,True,True,786,674,50,27
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241220_022812_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241220_022812_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241220_022812_m450_300.com.fits,7DT02,T00138,20241220,22812,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241220_022812_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241220_022812_m450_300.com.subt.final.cat,True,True,1512,938,157,31
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241221_022946_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241221_022946_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241221_022946_m450_300.com.fits,7DT02,T00138,20241221,22946,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241221_022946_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241221_022946_m450_300.com.subt.final.cat,True,True,1462,936,142,36
/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241222_022116_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m450/calib_7DT02_T00138_20241222_022116_m450_300.com.subt.fits,True,calib_7DT02_T00138_20241222_022116_m450_300.com.fits,7DT02,T00138,20241222,22116,m450,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241222_022116_m450_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241222_022116_m450_300.com.subt.final.cat,True,True,1505,923,176,26
/data/data1/processed_1x1_gain2750/T00138/7DT02/m475/calib_7DT02_T00138_20240903_083920_m475_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m475/calib_7DT02_T00138_20240903_083920_m475_300.com.subt.fits,True,calib_7DT02_T00138_20240903_083920_m475_300.com.fits,7DT02,T00138,20240903,83920,m475,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20240903_083920_m475_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20240903_083920_m475_300.com.subt.final.cat,True,True,1602,1131,118,38
/data/data1/processed_1x1_gain2750/T00138/7DT02/m475/calib_7DT02_T00138_20241029_074139_m475_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m475/calib_7DT02_T00138_20241029_074139_m475_300.com.subt.fits,True,calib_7DT02_T00138_20241029_074139_m475_300.com.fits,7DT02,T00138,20241029,74139,m475,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241029_074139_m475_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241029_074139_m475_300.com.subt.final.cat,True,True,1690,1055,162,40
/data/data1/processed_1x1_gain2750/T00138/7DT02/m475/calib_7DT02_T00138_20241030_012542_m475_300.com.fits,/data/data1/processed_1x1_gain2750/T00138/7DT02/m475/calib_7DT02_T00138_20241030_012542_m475_300.com.subt.fits,True,calib_7DT02_T00138_20241030_012542_m475_300.com.fits,7DT02,T00138,20241030,12542,m475,300,/,/,/,/,S,,../data/raw/T00138/sci/calib_7DT02_T00138_20241030_012542_m475_300.com.final.cat,../data/raw/T00138/sub/calib_7DT02_T00138_20241030_012542_m475_300.com.subt.final.cat,True,True,1934,1071,219,33
