path_image,path_subtimage,exist_subtimage,image,unit,tile,date,time,filter,exptime,path_ex_cat,path_ex_psf,path_final_cat,path_sub_cat,run_status,error_msg,path_sci_cat,path_subt_cat,exist_sci_cat,exist_subt_cat,n_original_sci,n_selected_sci,n_original_sub,n_selected_sub
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241109_032028_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241109_032028_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241109_032028_m450_300.com.fits,7DT02,T00176,20241109,32028,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241109_032028_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241109_032028_m450_300.com.subt.final.cat,True,True,1377,959,178,38
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241110_040413_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241110_040413_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241110_040413_m450_300.com.fits,7DT02,T00176,20241110,40413,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241110_040413_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241110_040413_m450_300.com.subt.final.cat,True,True,998,856,198,78
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241111_014742_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241111_014742_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241111_014742_m450_300.com.fits,7DT02,T00176,20241111,14742,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241111_014742_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241111_014742_m450_300.com.subt.final.cat,True,True,1008,876,71,35
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241112_014832_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241112_014832_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241112_014832_m450_300.com.fits,7DT02,T00176,20241112,14832,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241112_014832_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241112_014832_m450_300.com.subt.final.cat,True,True,850,738,57,39
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241113_020240_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241113_020240_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241113_020240_m450_300.com.fits,7DT02,T00176,20241113,20240,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241113_020240_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241113_020240_m450_300.com.subt.final.cat,True,True,874,755,56,34
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241114_022516_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241114_022516_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241114_022516_m450_300.com.fits,7DT02,T00176,20241114,22516,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241114_022516_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241114_022516_m450_300.com.subt.final.cat,True,True,829,716,69,41
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241115_044014_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241115_044014_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241115_044014_m450_300.com.fits,7DT02,T00176,20241115,44014,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241115_044014_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241115_044014_m450_300.com.subt.final.cat,True,True,789,679,85,33
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241116_033828_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241116_033828_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241116_033828_m450_300.com.fits,7DT02,T00176,20241116,33828,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241116_033828_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241116_033828_m450_300.com.subt.final.cat,True,True,738,631,77,48
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241117_024945_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241117_024945_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241117_024945_m450_300.com.fits,7DT02,T00176,20241117,24945,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241117_024945_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241117_024945_m450_300.com.subt.final.cat,True,True,733,631,56,38
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241119_063526_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241119_063526_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241119_063526_m450_300.com.fits,7DT02,T00176,20241119,63526,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241119_063526_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241119_063526_m450_300.com.subt.final.cat,True,True,977,846,84,36
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241120_032710_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241120_032710_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241120_032710_m450_300.com.fits,7DT02,T00176,20241120,32710,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241120_032710_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241120_032710_m450_300.com.subt.final.cat,True,True,1606,950,262,54
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241121_022708_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241121_022708_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241121_022708_m450_300.com.fits,7DT02,T00176,20241121,22708,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241121_022708_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241121_022708_m450_300.com.subt.final.cat,True,True,1558,965,177,50
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241122_023618_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241122_023618_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241122_023618_m450_300.com.fits,7DT02,T00176,20241122,23618,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241122_023618_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241122_023618_m450_300.com.subt.final.cat,True,True,1652,967,197,41
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241123_021735_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241123_021735_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241123_021735_m450_300.com.fits,7DT02,T00176,20241123,21735,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241123_021735_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241123_021735_m450_300.com.subt.final.cat,True,True,1794,960,258,40
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241124_023744_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241124_023744_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241124_023744_m450_300.com.fits,7DT02,T00176,20241124,23744,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241124_023744_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241124_023744_m450_300.com.subt.final.cat,True,True,1651,969,170,37
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241125_031615_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241125_031615_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241125_031615_m450_300.com.fits,7DT02,T00176,20241125,31615,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241125_031615_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241125_031615_m450_300.com.subt.final.cat,True,True,1920,981,299,37
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241129_022422_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241129_022422_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241129_022422_m450_300.com.fits,7DT02,T00176,20241129,22422,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241129_022422_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241129_022422_m450_300.com.subt.final.cat,True,True,1633,977,171,40
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241130_022514_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241130_022514_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241130_022514_m450_300.com.fits,7DT02,T00176,20241130,22514,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241130_022514_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241130_022514_m450_300.com.subt.final.cat,True,True,1687,977,181,39
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241202_022720_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241202_022720_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241202_022720_m450_300.com.fits,7DT02,T00176,20241202,22720,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241202_022720_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241202_022720_m450_300.com.subt.final.cat,True,True,1626,981,187,40
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241203_022738_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241203_022738_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241203_022738_m450_300.com.fits,7DT02,T00176,20241203,22738,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241203_022738_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241203_022738_m450_300.com.subt.final.cat,True,True,1685,964,164,41
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241204_023023_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241204_023023_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241204_023023_m450_300.com.fits,7DT02,T00176,20241204,23023,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241204_023023_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241204_023023_m450_300.com.subt.final.cat,True,True,1611,956,202,39
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241205_044449_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241205_044449_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241205_044449_m450_300.com.fits,7DT02,T00176,20241205,44449,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241205_044449_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241205_044449_m450_300.com.subt.final.cat,True,True,1410,975,146,37
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241208_023254_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241208_023254_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241208_023254_m450_300.com.fits,7DT02,T00176,20241208,23254,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241208_023254_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241208_023254_m450_300.com.subt.final.cat,True,True,1255,963,130,43
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241209_030502_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241209_030502_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241209_030502_m450_300.com.fits,7DT02,T00176,20241209,30502,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241209_030502_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241209_030502_m450_300.com.subt.final.cat,True,True,1144,939,89,33
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241210_023423_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241210_023423_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241210_023423_m450_300.com.fits,7DT02,T00176,20241210,23423,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241210_023423_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241210_023423_m450_300.com.subt.final.cat,True,True,1043,891,104,42
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241212_025404_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241212_025404_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241212_025404_m450_300.com.fits,7DT02,T00176,20241212,25404,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241212_025404_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241212_025404_m450_300.com.subt.final.cat,True,True,702,596,107,57
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241214_023851_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241214_023851_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241214_023851_m450_300.com.fits,7DT02,T00176,20241214,23851,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241214_023851_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241214_023851_m450_300.com.subt.final.cat,True,True,880,758,104,46
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241217_024004_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241217_024004_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241217_024004_m450_300.com.fits,7DT02,T00176,20241217,24004,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241217_024004_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241217_024004_m450_300.com.subt.final.cat,True,True,1044,874,156,60
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241218_031158_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241218_031158_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241218_031158_m450_300.com.fits,7DT02,T00176,20241218,31158,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241218_031158_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241218_031158_m450_300.com.subt.final.cat,True,True,809,702,73,49
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241220_021509_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241220_021509_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241220_021509_m450_300.com.fits,7DT02,T00176,20241220,21509,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241220_021509_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241220_021509_m450_300.com.subt.final.cat,True,True,1955,969,322,41
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241221_021648_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241221_021648_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241221_021648_m450_300.com.fits,7DT02,T00176,20241221,21648,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241221_021648_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241221_021648_m450_300.com.subt.final.cat,True,True,2051,958,375,40
/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241222_031146_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m450/calib_7DT02_T00176_20241222_031146_m450_300.com.subt.fits,True,calib_7DT02_T00176_20241222_031146_m450_300.com.fits,7DT02,T00176,20241222,31146,m450,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241222_031146_m450_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241222_031146_m450_300.com.subt.final.cat,True,True,1436,969,703,252
/data/data1/processed_1x1_gain2750/T00176/7DT02/m475/calib_7DT02_T00176_20241029_065225_m475_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m475/calib_7DT02_T00176_20241029_065225_m475_300.com.subt.fits,True,calib_7DT02_T00176_20241029_065225_m475_300.com.fits,7DT02,T00176,20241029,65225,m475,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241029_065225_m475_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241029_065225_m475_300.com.subt.final.cat,True,True,1771,1145,256,31
/data/data1/processed_1x1_gain2750/T00176/7DT02/m475/calib_7DT02_T00176_20241030_022635_m475_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m475/calib_7DT02_T00176_20241030_022635_m475_300.com.subt.fits,True,calib_7DT02_T00176_20241030_022635_m475_300.com.fits,7DT02,T00176,20241030,22635,m475,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241030_022635_m475_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241030_022635_m475_300.com.subt.final.cat,True,True,2002,1131,259,57
/data/data1/processed_1x1_gain2750/T00176/7DT02/m475/calib_7DT02_T00176_20241031_014127_m475_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m475/calib_7DT02_T00176_20241031_014127_m475_300.com.subt.fits,True,calib_7DT02_T00176_20241031_014127_m475_300.com.fits,7DT02,T00176,20241031,14127,m475,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241031_014127_m475_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241031_014127_m475_300.com.subt.final.cat,True,True,3019,2259,1230,754
/data/data1/processed_1x1_gain2750/T00176/7DT02/m475/calib_7DT02_T00176_20241102_054253_m475_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m475/calib_7DT02_T00176_20241102_054253_m475_300.com.subt.fits,True,calib_7DT02_T00176_20241102_054253_m475_300.com.fits,7DT02,T00176,20241102,54253,m475,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241102_054253_m475_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241102_054253_m475_300.com.subt.final.cat,True,True,1757,1121,174,41
/data/data1/processed_1x1_gain2750/T00176/7DT02/m475/calib_7DT02_T00176_20241103_021921_m475_300.com.fits,/data/data1/processed_1x1_gain2750/T00176/7DT02/m475/calib_7DT02_T00176_20241103_021921_m475_300.com.subt.fits,True,calib_7DT02_T00176_20241103_021921_m475_300.com.fits,7DT02,T00176,20241103,21921,m475,300,/,/,/,/,S,,../data/raw/T00176/sci/calib_7DT02_T00176_20241103_021921_m475_300.com.final.cat,../data/raw/T00176/sub/calib_7DT02_T00176_20241103_021921_m475_300.com.subt.final.cat,True,True,1782,1009,222,36
