path_image,path_subtimage,exist_subtimage,image,unit,tile,date,time,filter,exptime,path_ex_cat,path_ex_psf,path_final_cat,path_sub_cat,run_status,error_msg,path_sci_cat,path_subt_cat,exist_sci_cat,exist_subt_cat,n_original_sci,n_selected_sci,n_original_sub,n_selected_sub
/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241125_024931_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241125_024931_m450_300.com.subt.fits,True,calib_7DT02_T00139_20241125_024931_m450_300.com.fits,7DT02,T00139,20241125,24931,m450,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241125_024931_m450_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241125_024931_m450_300.com.subt.final.cat,True,True,1802,976,235,54
/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241129_015740_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241129_015740_m450_300.com.subt.fits,True,calib_7DT02_T00139_20241129_015740_m450_300.com.fits,7DT02,T00139,20241129,15740,m450,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241129_015740_m450_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241129_015740_m450_300.com.subt.final.cat,True,True,1700,974,319,83
/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241130_015832_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241130_015832_m450_300.com.subt.fits,True,calib_7DT02_T00139_20241130_015832_m450_300.com.fits,7DT02,T00139,20241130,15832,m450,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241130_015832_m450_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241130_015832_m450_300.com.subt.final.cat,True,True,1817,971,180,44
/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241202_020038_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241202_020038_m450_300.com.subt.fits,True,calib_7DT02_T00139_20241202_020038_m450_300.com.fits,7DT02,T00139,20241202,20038,m450,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241202_020038_m450_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241202_020038_m450_300.com.subt.final.cat,True,True,1699,974,184,39
/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241203_020119_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241203_020119_m450_300.com.subt.fits,True,calib_7DT02_T00139_20241203_020119_m450_300.com.fits,7DT02,T00139,20241203,20119,m450,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241203_020119_m450_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241203_020119_m450_300.com.subt.final.cat,True,True,1570,954,187,61
/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241204_020354_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241204_020354_m450_300.com.subt.fits,True,calib_7DT02_T00139_20241204_020354_m450_300.com.fits,7DT02,T00139,20241204,20354,m450,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241204_020354_m450_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241204_020354_m450_300.com.subt.final.cat,True,True,1798,966,245,63
/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241205_045819_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241205_045819_m450_300.com.subt.fits,True,calib_7DT02_T00139_20241205_045819_m450_300.com.fits,7DT02,T00139,20241205,45819,m450,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241205_045819_m450_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241205_045819_m450_300.com.subt.final.cat,True,True,1487,946,192,57
/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241207_050935_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241207_050935_m450_300.com.subt.fits,True,calib_7DT02_T00139_20241207_050935_m450_300.com.fits,7DT02,T00139,20241207,50935,m450,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241207_050935_m450_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241207_050935_m450_300.com.subt.final.cat,True,True,1409,944,229,52
/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241208_020615_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241208_020615_m450_300.com.subt.fits,True,calib_7DT02_T00139_20241208_020615_m450_300.com.fits,7DT02,T00139,20241208,20615,m450,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241208_020615_m450_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241208_020615_m450_300.com.subt.final.cat,True,True,1017,863,114,56
/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241209_025337_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241209_025337_m450_300.com.subt.fits,True,calib_7DT02_T00139_20241209_025337_m450_300.com.fits,7DT02,T00139,20241209,25337,m450,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241209_025337_m450_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241209_025337_m450_300.com.subt.final.cat,True,True,1119,918,164,77
/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241210_020748_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241210_020748_m450_300.com.subt.fits,True,calib_7DT02_T00139_20241210_020748_m450_300.com.fits,7DT02,T00139,20241210,20748,m450,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241210_020748_m450_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241210_020748_m450_300.com.subt.final.cat,True,True,1089,902,140,63
/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241212_024238_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241212_024238_m450_300.com.subt.fits,True,calib_7DT02_T00139_20241212_024238_m450_300.com.fits,7DT02,T00139,20241212,24238,m450,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241212_024238_m450_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241212_024238_m450_300.com.subt.final.cat,True,True,717,603,178,62
/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241214_022508_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241214_022508_m450_300.com.subt.fits,True,calib_7DT02_T00139_20241214_022508_m450_300.com.fits,7DT02,T00139,20241214,22508,m450,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241214_022508_m450_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241214_022508_m450_300.com.subt.final.cat,True,True,897,776,148,64
/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241217_022624_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241217_022624_m450_300.com.subt.fits,True,calib_7DT02_T00139_20241217_022624_m450_300.com.fits,7DT02,T00139,20241217,22624,m450,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241217_022624_m450_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241217_022624_m450_300.com.subt.final.cat,True,True,1002,860,146,70
/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241218_032321_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241218_032321_m450_300.com.subt.fits,True,calib_7DT02_T00139_20241218_032321_m450_300.com.fits,7DT02,T00139,20241218,32321,m450,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241218_032321_m450_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241218_032321_m450_300.com.subt.final.cat,True,True,783,670,82,53
/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241220_020340_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241220_020340_m450_300.com.subt.fits,True,calib_7DT02_T00139_20241220_020340_m450_300.com.fits,7DT02,T00139,20241220,20340,m450,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241220_020340_m450_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241220_020340_m450_300.com.subt.final.cat,True,True,2045,958,428,115
/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241221_020522_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241221_020522_m450_300.com.subt.fits,True,calib_7DT02_T00139_20241221_020522_m450_300.com.fits,7DT02,T00139,20241221,20522,m450,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241221_020522_m450_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241221_020522_m450_300.com.subt.final.cat,True,True,1902,945,301,67
/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241222_030019_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m450/calib_7DT02_T00139_20241222_030019_m450_300.com.subt.fits,True,calib_7DT02_T00139_20241222_030019_m450_300.com.fits,7DT02,T00139,20241222,30019,m450,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241222_030019_m450_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241222_030019_m450_300.com.subt.final.cat,True,True,1496,950,364,47
/data/data1/processed_1x1_gain2750/T00139/7DT02/m475/calib_7DT02_T00139_20241029_070345_m475_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m475/calib_7DT02_T00139_20241029_070345_m475_300.com.subt.fits,True,calib_7DT02_T00139_20241029_070345_m475_300.com.fits,7DT02,T00139,20241029,70345,m475,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241029_070345_m475_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241029_070345_m475_300.com.subt.final.cat,True,True,1835,1102,218,67
/data/data1/processed_1x1_gain2750/T00139/7DT02/m475/calib_7DT02_T00139_20241030_015955_m475_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m475/calib_7DT02_T00139_20241030_015955_m475_300.com.subt.fits,True,calib_7DT02_T00139_20241030_015955_m475_300.com.fits,7DT02,T00139,20241030,15955,m475,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241030_015955_m475_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241030_015955_m475_300.com.subt.final.cat,True,True,1880,1115,173,54
/data/data1/processed_1x1_gain2750/T00139/7DT02/m475/calib_7DT02_T00139_20241031_011448_m475_300.com.fits,/data/data1/processed_1x1_gain2750/T00139/7DT02/m475/calib_7DT02_T00139_20241031_011448_m475_300.com.subt.fits,True,calib_7DT02_T00139_20241031_011448_m475_300.com.fits,7DT02,T00139,20241031,11448,m475,300,/,/,/,/,S,,../data/raw/T00139/sci/calib_7DT02_T00139_20241031_011448_m475_300.com.final.cat,../data/raw/T00139/sub/calib_7DT02_T00139_20241031_011448_m475_300.com.subt.final.cat,True,True,3322,2378,1153,565
