path_image,path_subtimage,exist_subtimage,image,unit,tile,date,time,filter,exptime,path_ex_cat,path_ex_psf,path_final_cat,path_sub_cat,run_status,error_msg,path_sci_cat,path_subt_cat,exist_sci_cat,exist_subt_cat,n_original_sci,n_selected_sci,n_original_sub,n_selected_sub
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241113_011303_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241113_011303_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241113_011303_m450_300.com.fits,7DT02,T00215,20241113,11303,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241113_011303_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241113_011303_m450_300.com.subt.final.cat,True,True,843,722,56,25
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241114_005858_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241114_005858_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241114_005858_m450_300.com.fits,7DT02,T00215,20241114,5858,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241114_005858_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241114_005858_m450_300.com.subt.final.cat,True,True,833,713,52,17
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241115_045138_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241115_045138_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241115_045138_m450_300.com.fits,7DT02,T00215,20241115,45138,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241115_045138_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241115_045138_m450_300.com.subt.final.cat,True,True,710,597,65,23
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241116_024855_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241116_024855_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241116_024855_m450_300.com.fits,7DT02,T00215,20241116,24855,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241116_024855_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241116_024855_m450_300.com.subt.final.cat,True,True,738,625,46,11
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241117_014555_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241117_014555_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241117_014555_m450_300.com.fits,7DT02,T00215,20241117,14555,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241117_014555_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241117_014555_m450_300.com.subt.final.cat,True,True,758,644,38,26
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241118_012227_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241118_012227_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241118_012227_m450_300.com.fits,7DT02,T00215,20241118,12227,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241118_012227_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241118_012227_m450_300.com.subt.final.cat,True,True,1596,892,180,46
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241119_073853_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241119_073853_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241119_073853_m450_300.com.fits,7DT02,T00215,20241119,73853,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241119_073853_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241119_073853_m450_300.com.subt.final.cat,True,True,360,265,114,72
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241120_023727_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241120_023727_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241120_023727_m450_300.com.fits,7DT02,T00215,20241120,23727,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241120_023727_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241120_023727_m450_300.com.subt.final.cat,True,True,1669,891,164,30
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241121_013727_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241121_013727_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241121_013727_m450_300.com.fits,7DT02,T00215,20241121,13727,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241121_013727_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241121_013727_m450_300.com.subt.final.cat,True,True,1699,901,155,32
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241122_014637_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241122_014637_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241122_014637_m450_300.com.fits,7DT02,T00215,20241122,14637,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241122_014637_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241122_014637_m450_300.com.subt.final.cat,True,True,1544,895,149,31
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241123_012759_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241123_012759_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241123_012759_m450_300.com.fits,7DT02,T00215,20241123,12759,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241123_012759_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241123_012759_m450_300.com.subt.final.cat,True,True,1754,898,146,9
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241124_014753_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241124_014753_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241124_014753_m450_300.com.fits,7DT02,T00215,20241124,14753,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241124_014753_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241124_014753_m450_300.com.subt.final.cat,True,True,1654,895,120,24
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241125_022634_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241125_022634_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241125_022634_m450_300.com.fits,7DT02,T00215,20241125,22634,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241125_022634_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241125_022634_m450_300.com.subt.final.cat,True,True,1811,895,210,12
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241129_013438_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241129_013438_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241129_013438_m450_300.com.fits,7DT02,T00215,20241129,13438,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241129_013438_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241129_013438_m450_300.com.subt.final.cat,True,True,1678,898,166,27
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241130_013535_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241130_013535_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241130_013535_m450_300.com.fits,7DT02,T00215,20241130,13535,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241130_013535_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241130_013535_m450_300.com.subt.final.cat,True,True,1561,907,101,24
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241202_013739_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241202_013739_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241202_013739_m450_300.com.fits,7DT02,T00215,20241202,13739,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241202_013739_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241202_013739_m450_300.com.subt.final.cat,True,True,1405,905,74,19
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241203_013837_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241203_013837_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241203_013837_m450_300.com.fits,7DT02,T00215,20241203,13837,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241203_013837_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241203_013837_m450_300.com.subt.final.cat,True,True,1510,897,96,21
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241204_014102_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241204_014102_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241204_014102_m450_300.com.fits,7DT02,T00215,20241204,14102,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241204_014102_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241204_014102_m450_300.com.subt.final.cat,True,True,1469,892,85,20
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241205_054529_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241205_054529_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241205_054529_m450_300.com.fits,7DT02,T00215,20241205,54529,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241205_054529_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241205_054529_m450_300.com.subt.final.cat,True,True,1257,865,82,29
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241207_060037_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241207_060037_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241207_060037_m450_300.com.fits,7DT02,T00215,20241207,60037,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241207_060037_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241207_060037_m450_300.com.subt.final.cat,True,True,1259,103,1047,816
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241208_014323_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241208_014323_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241208_014323_m450_300.com.fits,7DT02,T00215,20241208,14323,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241208_014323_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241208_014323_m450_300.com.subt.final.cat,True,True,1067,861,49,17
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241209_021707_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241209_021707_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241209_021707_m450_300.com.fits,7DT02,T00215,20241209,21707,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241209_021707_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241209_021707_m450_300.com.subt.final.cat,True,True,1082,863,80,37
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241210_014457_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241210_014457_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241210_014457_m450_300.com.fits,7DT02,T00215,20241210,14457,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241210_014457_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241210_014457_m450_300.com.subt.final.cat,True,True,1211,861,109,14
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241212_033157_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241212_033157_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241212_033157_m450_300.com.fits,7DT02,T00215,20241212,33157,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241212_033157_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241212_033157_m450_300.com.subt.final.cat,True,True,877,753,63,33
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241214_014915_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241214_014915_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241214_014915_m450_300.com.fits,7DT02,T00215,20241214,14915,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241214_014915_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241214_014915_m450_300.com.subt.final.cat,True,True,685,577,38,25
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241217_013901_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241217_013901_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241217_013901_m450_300.com.fits,7DT02,T00215,20241217,13901,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241217_013901_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241217_013901_m450_300.com.subt.final.cat,True,True,1001,842,94,21
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241218_041029_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241218_041029_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241218_041029_m450_300.com.fits,7DT02,T00215,20241218,41029,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241218_041029_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241218_041029_m450_300.com.subt.final.cat,True,True,764,636,54,33
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241220_012706_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241220_012706_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241220_012706_m450_300.com.fits,7DT02,T00215,20241220,12706,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241220_012706_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241220_012706_m450_300.com.subt.final.cat,True,True,1443,913,146,24
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241221_012744_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241221_012744_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241221_012744_m450_300.com.fits,7DT02,T00215,20241221,12744,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241221_012744_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241221_012744_m450_300.com.subt.final.cat,True,True,1462,893,188,27
/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241222_020953_m450_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m450/calib_7DT02_T00215_20241222_020953_m450_300.com.subt.fits,True,calib_7DT02_T00215_20241222_020953_m450_300.com.fits,7DT02,T00215,20241222,20953,m450,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241222_020953_m450_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241222_020953_m450_300.com.subt.final.cat,True,True,1493,883,133,24
/data/data1/processed_1x1_gain2750/T00215/7DT02/m475/calib_7DT02_T00215_20240907_082944_m475_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m475/calib_7DT02_T00215_20240907_082944_m475_300.com.subt.fits,True,calib_7DT02_T00215_20240907_082944_m475_300.com.fits,7DT02,T00215,20240907,82944,m475,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20240907_082944_m475_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20240907_082944_m475_300.com.subt.final.cat,True,True,1374,704,142,27
/data/data1/processed_1x1_gain2750/T00215/7DT02/m475/calib_7DT02_T00215_20241029_075303_m475_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m475/calib_7DT02_T00215_20241029_075303_m475_300.com.subt.fits,True,calib_7DT02_T00215_20241029_075303_m475_300.com.fits,7DT02,T00215,20241029,75303,m475,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241029_075303_m475_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241029_075303_m475_300.com.subt.final.cat,True,True,1787,1031,191,61
/data/data1/processed_1x1_gain2750/T00215/7DT02/m475/calib_7DT02_T00215_20241030_013706_m475_300.com.fits,/data/data1/processed_1x1_gain2750/T00215/7DT02/m475/calib_7DT02_T00215_20241030_013706_m475_300.com.subt.fits,True,calib_7DT02_T00215_20241030_013706_m475_300.com.fits,7DT02,T00215,20241030,13706,m475,300,/,/,/,/,S,,../data/raw/T00215/sci/calib_7DT02_T00215_20241030_013706_m475_300.com.final.cat,../data/raw/T00215/sub/calib_7DT02_T00215_20241030_013706_m475_300.com.subt.final.cat,True,True,1785,1056,177,48
